"","GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneName"
"748","ENSMZEG00005014466",107.292385635371,-1.18402753204542,0.369635383795133,-3.20323103239936,0.00135894914054643,0.0192834028358544,"mstnb"
"749","ENSMZEG00005014469",829.939550431979,-0.225212079693018,0.0591911881172426,-3.80482444864818,0.000141904797235357,0.00379000549754318,"stx10"
"750","ENSMZEG00005014471",723.987306574771,-0.85563104240307,0.257996587783966,-3.31644325125546,0.000911711012978106,0.0145268530189351,"igfbp2a"
"751","ENSMZEG00005014502",264.153411635327,-0.438156327577925,0.110477994756984,-3.96600543431048,7.30871965868116e-05,0.00225914680876527,"ccnh"
"752","ENSMZEG00005014505",87.9556962994478,-0.792952541851325,0.233323930589089,-3.39850498767659,0.000677552275438516,0.0117231092319354,"plcd4b"
"753","ENSMZEG00005014584",352.079257298796,-0.267735021067697,0.0886211886543543,-3.02111746787705,0.00251843636165135,0.0295269079552337,"rundc3ab"
"754","ENSMZEG00005014595",262.004470103771,-0.631191657119394,0.199954629091295,-3.15667439152511,0.00159579431865829,0.0215202362642163,"hoga1"
"755","ENSMZEG00005014599",3.87519949977739,-2.34701305389376,0.67333558979181,-3.48565127029664,0.000490940558760926,0.00931589645648782,"lhx8a"
"756","ENSMZEG00005014638",417.907830403238,-0.458492457934489,0.116721813967395,-3.92807858574373,8.56272333307842e-05,0.00257546068606529,"tmem167a"
"757","ENSMZEG00005014640",33.5822143614591,-1.04105557454611,0.260458911662152,-3.9970050089762,6.41489441525811e-05,0.00205586431529905,"amdhd1"
"758","ENSMZEG00005014688",3633.37720906646,-0.278643925053308,0.0999139640888658,-2.78883865327849,0.0052897410958884,0.0488440526483917,"cep72"
"759","ENSMZEG00005014714",560.785047434681,-0.622757864551537,0.120962281287422,-5.1483640844354,2.62768081593096e-07,2.73206150087715e-05,"hsf2"
"760","ENSMZEG00005014741",32.0519248212996,-1.97113341980064,0.446346205263434,-4.4161536416273,1.0047268332454e-05,0.000528406685587009,"spag8"
"761","ENSMZEG00005014751",15.8933367092108,-1.63965717091152,0.506450346765128,-3.23754773075895,0.00120561770059686,0.0176630821823807,"si:ch211-130m23.2"
"762","ENSMZEG00005014903",65.8409422479615,-1.01045162403693,0.247146176774094,-4.08847766623774,4.34213342030817e-05,0.00157503559853686,"abhd14b"
"766","ENSMZEG00005015009",500.125104737354,-0.688231609131526,0.240069122378299,-2.86680603616743,0.00414637050640813,0.0411210599409144,"slc13a4"
